,model_name,fold,data_type,criterion,num_trees,run,f1_IAS,f1_SUA,f1_VA,f1_weighted,f1_macro,f1_micro,recall_IAS,recall_SUA,recall_VA,recall_weighted,recall_macro,recall_micro,precision_IAS,precision_SUA,precision_VA,precision_weighted,precision_macro,precision_micro,accuracy
0,Random Forest,0,MultiLabel,gini,300,0,0.8414376321353065,0.49222797927461137,0.42935779816513764,0.6229722119927344,0.5876744698583519,0.6499733617474693,0.7509433962264151,0.3467153284671533,0.28329297820823246,0.5012325390304027,0.46031723430060034,0.5012325390304027,0.9567307692307693,0.8482142857142857,0.8863636363636364,0.9084192307281872,0.8971028971028971,0.9242424242424242,0.7396864686468647
0,Random Forest,1,MultiLabel,gini,300,0,0.8336798336798337,0.5164556962025316,0.4840989399293286,0.6436503802905885,0.6114114899372313,0.6656266250650026,0.7551789077212806,0.3722627737226277,0.3309178743961353,0.5250205086136177,0.48611985194668117,0.5250205086136177,0.9303944315545244,0.8429752066115702,0.9013157894736842,0.9008690620255356,0.8915618092132597,0.9090909090909091,0.7512376237623762
0,Random Forest,2,MultiLabel,gini,300,0,0.8428720083246618,0.5235602094240838,0.5292096219931272,0.6646878137096264,0.631880613247291,0.6846753246753247,0.7627118644067796,0.3663003663003663,0.3719806763285024,0.5410509031198686,0.5003309690118828,0.5410509031198686,0.9418604651162791,0.9174311926605505,0.9166666666666666,0.9278215292061367,0.9253194414811654,0.9321074964639321,0.7607260726072608
0,Random Forest,3,MultiLabel,gini,300,0,0.8402489626556017,0.5287958115183246,0.46935201401050786,0.6441163681148112,0.6127989293948114,0.6677099634846114,0.7641509433962265,0.3686131386861314,0.32367149758454106,0.5254515599343186,0.48547852655563295,0.5254515599343186,0.9331797235023042,0.9351851851851852,0.8535031847133758,0.9065486967720029,0.9072893644669552,0.9155937052932761,0.7495874587458746
0,Random Forest,4,MultiLabel,gini,300,0,0.8433981576253838,0.4746666666666667,0.4380610412926391,0.622976759272768,0.5853752885282298,0.6526977475117863,0.775894538606403,0.326007326007326,0.2946859903381642,0.5114942528735632,0.46552928498396445,0.5114942528735632,0.9237668161434978,0.8725490196078431,0.8531468531468531,0.8882831354088141,0.8831542296327314,0.9015918958031838,0.7438118811881188
0,Random Forest,0,MultiLabel,gini,300,1,0.8414376321353065,0.49222797927461137,0.42935779816513764,0.6229722119927344,0.5876744698583519,0.6499733617474693,0.7509433962264151,0.3467153284671533,0.28329297820823246,0.5012325390304027,0.46031723430060034,0.5012325390304027,0.9567307692307693,0.8482142857142857,0.8863636363636364,0.9084192307281872,0.8971028971028971,0.9242424242424242,0.7396864686468647
0,Random Forest,1,MultiLabel,gini,300,1,0.8336798336798337,0.5164556962025316,0.4840989399293286,0.6436503802905885,0.6114114899372313,0.6656266250650026,0.7551789077212806,0.3722627737226277,0.3309178743961353,0.5250205086136177,0.48611985194668117,0.5250205086136177,0.9303944315545244,0.8429752066115702,0.9013157894736842,0.9008690620255356,0.8915618092132597,0.9090909090909091,0.7512376237623762
0,Random Forest,2,MultiLabel,gini,300,1,0.8428720083246618,0.5235602094240838,0.5292096219931272,0.6646878137096264,0.631880613247291,0.6846753246753247,0.7627118644067796,0.3663003663003663,0.3719806763285024,0.5410509031198686,0.5003309690118828,0.5410509031198686,0.9418604651162791,0.9174311926605505,0.9166666666666666,0.9278215292061367,0.9253194414811654,0.9321074964639321,0.7607260726072608
0,Random Forest,3,MultiLabel,gini,300,1,0.8402489626556017,0.5287958115183246,0.46935201401050786,0.6441163681148112,0.6127989293948114,0.6677099634846114,0.7641509433962265,0.3686131386861314,0.32367149758454106,0.5254515599343186,0.48547852655563295,0.5254515599343186,0.9331797235023042,0.9351851851851852,0.8535031847133758,0.9065486967720029,0.9072893644669552,0.9155937052932761,0.7495874587458746
0,Random Forest,4,MultiLabel,gini,300,1,0.8433981576253838,0.4746666666666667,0.4380610412926391,0.622976759272768,0.5853752885282298,0.6526977475117863,0.775894538606403,0.326007326007326,0.2946859903381642,0.5114942528735632,0.46552928498396445,0.5114942528735632,0.9237668161434978,0.8725490196078431,0.8531468531468531,0.8882831354088141,0.8831542296327314,0.9015918958031838,0.7438118811881188
0,Random Forest,0,MultiLabel,entropy,300,0,0.8109289617486338,0.33819241982507287,0.39626168224299063,0.5637741557314717,0.5151276879388992,0.5967651979921919,0.7,0.2116788321167883,0.2566585956416465,0.4396055875102712,0.3894458092528115,0.4396055875102712,0.9636363636363636,0.8405797101449275,0.8688524590163934,0.9037651428765434,0.8910228442658948,0.9288194444444444,0.7120462046204621
0,Random Forest,1,MultiLabel,entropy,300,0,0.8115631691648822,0.4090909090909091,0.3977485928705441,0.5805569067808587,0.5394675570421118,0.6124244090159429,0.7137476459510358,0.26277372262773724,0.2560386473429952,0.45693191140278916,0.4108533386405894,0.45693191140278916,0.9404466501240695,0.9230769230769231,0.8907563025210085,0.9196664129472152,0.9180932919073337,0.9283333333333333,0.7231848184818482
0,Random Forest,2,MultiLabel,entropy,300,0,0.8213903743315508,0.42735042735042733,0.4537205081669691,0.6080995450064413,0.5674871032829824,0.6358192705498095,0.7231638418079096,0.27472527472527475,0.30193236714975846,0.4794745484400657,0.43327382789431423,0.4794745484400657,0.9504950495049505,0.9615384615384616,0.9124087591240876,0.9400247106440894,0.9414807567225,0.9434571890145396,0.7351485148514851
0,Random Forest,3,MultiLabel,entropy,300,0,0.8230277185501066,0.4057142857142857,0.40515653775322286,0.5871142953588712,0.5446328473392051,0.6193336974330966,0.7283018867924528,0.2591240875912409,0.26570048309178745,0.46551724137931033,0.4177088191584937,0.46551724137931033,0.946078431372549,0.9342105263157895,0.8527131782945736,0.9116736524235884,0.911000711994304,0.9249592169657422,0.724009900990099
0,Random Forest,4,MultiLabel,entropy,300,0,0.8202959830866807,0.3815028901734104,0.38817005545286504,0.5750655656763995,0.5299896429043187,0.6099290780141844,0.7306967984934086,0.24175824175824176,0.2536231884057971,0.45894909688013136,0.4086927428858158,0.45894909688013136,0.9349397590361446,0.9041095890410958,0.8267716535433071,0.8912630496086544,0.8886070005401825,0.9089430894308943,0.7211221122112211
0,Random Forest,0,MultiLabel,entropy,300,1,0.8109289617486338,0.33819241982507287,0.39626168224299063,0.5637741557314717,0.5151276879388992,0.5967651979921919,0.7,0.2116788321167883,0.2566585956416465,0.4396055875102712,0.3894458092528115,0.4396055875102712,0.9636363636363636,0.8405797101449275,0.8688524590163934,0.9037651428765434,0.8910228442658948,0.9288194444444444,0.7120462046204621
0,Random Forest,1,MultiLabel,entropy,300,1,0.8115631691648822,0.4090909090909091,0.3977485928705441,0.5805569067808587,0.5394675570421118,0.6124244090159429,0.7137476459510358,0.26277372262773724,0.2560386473429952,0.45693191140278916,0.4108533386405894,0.45693191140278916,0.9404466501240695,0.9230769230769231,0.8907563025210085,0.9196664129472152,0.9180932919073337,0.9283333333333333,0.7231848184818482
0,Random Forest,2,MultiLabel,entropy,300,1,0.8213903743315508,0.42735042735042733,0.4537205081669691,0.6080995450064413,0.5674871032829824,0.6358192705498095,0.7231638418079096,0.27472527472527475,0.30193236714975846,0.4794745484400657,0.43327382789431423,0.4794745484400657,0.9504950495049505,0.9615384615384616,0.9124087591240876,0.9400247106440894,0.9414807567225,0.9434571890145396,0.7351485148514851
0,Random Forest,3,MultiLabel,entropy,300,1,0.8230277185501066,0.4057142857142857,0.40515653775322286,0.5871142953588712,0.5446328473392051,0.6193336974330966,0.7283018867924528,0.2591240875912409,0.26570048309178745,0.46551724137931033,0.4177088191584937,0.46551724137931033,0.946078431372549,0.9342105263157895,0.8527131782945736,0.9116736524235884,0.911000711994304,0.9249592169657422,0.724009900990099
0,Random Forest,4,MultiLabel,entropy,300,1,0.8202959830866807,0.3815028901734104,0.38817005545286504,0.5750655656763995,0.5299896429043187,0.6099290780141844,0.7306967984934086,0.24175824175824176,0.2536231884057971,0.45894909688013136,0.4086927428858158,0.45894909688013136,0.9349397590361446,0.9041095890410958,0.8267716535433071,0.8912630496086544,0.8886070005401825,0.9089430894308943,0.7211221122112211
0,Random Forest,0,MultiLabel,log_loss,400,0,0.8114035087719298,0.3333333333333333,0.40298507462686567,0.5651684706683251,0.5159073055773763,0.5977653631284916,0.6981132075471698,0.20802919708029197,0.26150121065375304,0.4396055875102712,0.3892145384270716,0.4396055875102712,0.9685863874345549,0.8382352941176471,0.8780487804878049,0.9085138884716621,0.8949568206800023,0.9336823734729494,0.7116336633663366
0,Random Forest,1,MultiLabel,log_loss,400,0,0.8128342245989305,0.4090909090909091,0.3954802259887006,0.5803401935293382,0.5391351198928467,0.6127612761276128,0.7156308851224106,0.26277372262773724,0.2536231884057971,0.45693191140278916,0.41067593205198166,0.45693191140278916,0.9405940594059405,0.9230769230769231,0.8974358974358975,0.9219991665349409,0.9203689599729205,0.9298831385642737,0.7231848184818482
0,Random Forest,2,MultiLabel,log_loss,400,0,0.8213903743315508,0.39067055393586003,0.4657039711191336,0.6039513908356853,0.5592549664621814,0.6331877729257642,0.7231638418079096,0.2454212454212454,0.3115942028985507,0.47619047619047616,0.4267264300425686,0.47619047619047616,0.9504950495049505,0.9571428571428572,0.9214285714285714,0.9421053365012786,0.943022159358793,0.9446254071661238,0.7334983498349835
0,Random Forest,3,MultiLabel,log_loss,400,0,0.8276595744680851,0.4147727272727273,0.4095940959409594,0.5926759092449668,0.5506754658939239,0.6248636859323882,0.7339622641509433,0.2664233576642336,0.26811594202898553,0.47044334975369456,0.42283385461472084,0.47044334975369456,0.948780487804878,0.9358974358974359,0.8671875,0.9181487528509711,0.9172884745674379,0.9301948051948052,0.726897689768977
0,Random Forest,4,MultiLabel,log_loss,400,0,0.820403825717322,0.3839541547277937,0.3888888888888889,0.5759063347262608,0.5310822897780015,0.6098360655737705,0.7269303201506592,0.2454212454212454,0.2536231884057971,0.458128078817734,0.40865825132590056,0.458128078817734,0.9414634146341463,0.881578947368421,0.8333333333333334,0.8912874596078083,0.8854585651119669,0.9117647058823529,0.7198844884488449
0,Random Forest,0,MultiLabel,log_loss,400,1,0.8114035087719298,0.3333333333333333,0.40298507462686567,0.5651684706683251,0.5159073055773763,0.5977653631284916,0.6981132075471698,0.20802919708029197,0.26150121065375304,0.4396055875102712,0.3892145384270716,0.4396055875102712,0.9685863874345549,0.8382352941176471,0.8780487804878049,0.9085138884716621,0.8949568206800023,0.9336823734729494,0.7116336633663366
0,Random Forest,1,MultiLabel,log_loss,400,1,0.8128342245989305,0.4090909090909091,0.3954802259887006,0.5803401935293382,0.5391351198928467,0.6127612761276128,0.7156308851224106,0.26277372262773724,0.2536231884057971,0.45693191140278916,0.41067593205198166,0.45693191140278916,0.9405940594059405,0.9230769230769231,0.8974358974358975,0.9219991665349409,0.9203689599729205,0.9298831385642737,0.7231848184818482
0,Random Forest,2,MultiLabel,log_loss,400,1,0.8213903743315508,0.39067055393586003,0.4657039711191336,0.6039513908356853,0.5592549664621814,0.6331877729257642,0.7231638418079096,0.2454212454212454,0.3115942028985507,0.47619047619047616,0.4267264300425686,0.47619047619047616,0.9504950495049505,0.9571428571428572,0.9214285714285714,0.9421053365012786,0.943022159358793,0.9446254071661238,0.7334983498349835
0,Random Forest,3,MultiLabel,log_loss,400,1,0.8276595744680851,0.4147727272727273,0.4095940959409594,0.5926759092449668,0.5506754658939239,0.6248636859323882,0.7339622641509433,0.2664233576642336,0.26811594202898553,0.47044334975369456,0.42283385461472084,0.47044334975369456,0.948780487804878,0.9358974358974359,0.8671875,0.9181487528509711,0.9172884745674379,0.9301948051948052,0.726897689768977
0,Random Forest,4,MultiLabel,log_loss,400,1,0.820403825717322,0.3839541547277937,0.3888888888888889,0.5759063347262608,0.5310822897780015,0.6098360655737705,0.7269303201506592,0.2454212454212454,0.2536231884057971,0.458128078817734,0.40865825132590056,0.458128078817734,0.9414634146341463,0.881578947368421,0.8333333333333334,0.8912874596078083,0.8854585651119669,0.9117647058823529,0.7198844884488449
0,Random Forest,0,MultiLabel,gini,400,0,0.8393234672304439,0.4856396866840731,0.43884892086330934,0.6237890847166131,0.5879373582592754,0.6493368700265252,0.7490566037735849,0.33941605839416056,0.29539951573849876,0.5028759244042728,0.46129072596874804,0.5028759244042728,0.9543269230769231,0.8532110091743119,0.8531468531468531,0.8972249269467388,0.8868949284660294,0.9161676646706587,0.7396864686468647
0,Random Forest,1,MultiLabel,gini,400,0,0.8345473465140478,0.5102040816326531,0.4850615114235501,0.6429499795698573,0.609937646523417,0.6649323621227887,0.7551789077212806,0.36496350364963503,0.3333333333333333,0.5242001640689089,0.48449191490141624,0.5242001640689089,0.9325581395348838,0.847457627118644,0.8903225806451613,0.8990855703942808,0.8901127824328965,0.9089615931721194,0.7504125412541254
0,Random Forest,2,MultiLabel,gini,400,0,0.8401253918495298,0.5260416666666666,0.5181347150259067,0.6602822086147995,0.628100591180701,0.6802083333333333,0.7570621468926554,0.36996336996337,0.36231884057971014,0.5361247947454844,0.49644811914524517,0.5361247947454844,0.9436619718309859,0.9099099099099099,0.9090909090909091,0.9243460991882555,0.9208875969439351,0.9301994301994302,0.7594884488448845
0,Random Forest,3,MultiLabel,gini,400,0,0.8417786970010341,0.5249343832020997,0.4585537918871252,0.6402430215510617,0.608422290696753,0.6652741514360313,0.7679245283018868,0.36496350364963503,0.3140096618357488,0.5229885057471264,0.4822992312624235,0.5229885057471264,0.931350114416476,0.9345794392523364,0.8496732026143791,0.9043144769115151,0.9052009187610639,0.9139167862266858,0.7471122112211221
0,Random Forest,4,MultiLabel,gini,400,0,0.8457609805924413,0.46808510638297873,0.42105263157894735,0.6167504960679997,0.5782995728514558,0.6484784889821616,0.7796610169491526,0.32234432234432236,0.28019323671497587,0.5073891625615764,0.46073285866948366,0.5073891625615764,0.9241071428571429,0.8543689320388349,0.8467153284671532,0.8821705724869838,0.8750638011210436,0.8982558139534884,0.7413366336633663
0,Random Forest,0,MultiLabel,gini,400,1,0.8393234672304439,0.4856396866840731,0.43884892086330934,0.6237890847166131,0.5879373582592754,0.6493368700265252,0.7490566037735849,0.33941605839416056,0.29539951573849876,0.5028759244042728,0.46129072596874804,0.5028759244042728,0.9543269230769231,0.8532110091743119,0.8531468531468531,0.8972249269467388,0.8868949284660294,0.9161676646706587,0.7396864686468647
0,Random Forest,1,MultiLabel,gini,400,1,0.8345473465140478,0.5102040816326531,0.4850615114235501,0.6429499795698573,0.609937646523417,0.6649323621227887,0.7551789077212806,0.36496350364963503,0.3333333333333333,0.5242001640689089,0.48449191490141624,0.5242001640689089,0.9325581395348838,0.847457627118644,0.8903225806451613,0.8990855703942808,0.8901127824328965,0.9089615931721194,0.7504125412541254
0,Random Forest,2,MultiLabel,gini,400,1,0.8401253918495298,0.5260416666666666,0.5181347150259067,0.6602822086147995,0.628100591180701,0.6802083333333333,0.7570621468926554,0.36996336996337,0.36231884057971014,0.5361247947454844,0.49644811914524517,0.5361247947454844,0.9436619718309859,0.9099099099099099,0.9090909090909091,0.9243460991882555,0.9208875969439351,0.9301994301994302,0.7594884488448845
0,Random Forest,3,MultiLabel,gini,400,1,0.8417786970010341,0.5249343832020997,0.4585537918871252,0.6402430215510617,0.608422290696753,0.6652741514360313,0.7679245283018868,0.36496350364963503,0.3140096618357488,0.5229885057471264,0.4822992312624235,0.5229885057471264,0.931350114416476,0.9345794392523364,0.8496732026143791,0.9043144769115151,0.9052009187610639,0.9139167862266858,0.7471122112211221
0,Random Forest,4,MultiLabel,gini,400,1,0.8457609805924413,0.46808510638297873,0.42105263157894735,0.6167504960679997,0.5782995728514558,0.6484784889821616,0.7796610169491526,0.32234432234432236,0.28019323671497587,0.5073891625615764,0.46073285866948366,0.5073891625615764,0.9241071428571429,0.8543689320388349,0.8467153284671532,0.8821705724869838,0.8750638011210436,0.8982558139534884,0.7413366336633663
0,Random Forest,0,MultiLabel,entropy,400,0,0.8114035087719298,0.3333333333333333,0.40298507462686567,0.5651684706683251,0.5159073055773763,0.5977653631284916,0.6981132075471698,0.20802919708029197,0.26150121065375304,0.4396055875102712,0.3892145384270716,0.4396055875102712,0.9685863874345549,0.8382352941176471,0.8780487804878049,0.9085138884716621,0.8949568206800023,0.9336823734729494,0.7116336633663366
0,Random Forest,1,MultiLabel,entropy,400,0,0.8128342245989305,0.4090909090909091,0.3954802259887006,0.5803401935293382,0.5391351198928467,0.6127612761276128,0.7156308851224106,0.26277372262773724,0.2536231884057971,0.45693191140278916,0.41067593205198166,0.45693191140278916,0.9405940594059405,0.9230769230769231,0.8974358974358975,0.9219991665349409,0.9203689599729205,0.9298831385642737,0.7231848184818482
0,Random Forest,2,MultiLabel,entropy,400,0,0.8213903743315508,0.39067055393586003,0.4657039711191336,0.6039513908356853,0.5592549664621814,0.6331877729257642,0.7231638418079096,0.2454212454212454,0.3115942028985507,0.47619047619047616,0.4267264300425686,0.47619047619047616,0.9504950495049505,0.9571428571428572,0.9214285714285714,0.9421053365012786,0.943022159358793,0.9446254071661238,0.7334983498349835
0,Random Forest,3,MultiLabel,entropy,400,0,0.8276595744680851,0.4147727272727273,0.4095940959409594,0.5926759092449668,0.5506754658939239,0.6248636859323882,0.7339622641509433,0.2664233576642336,0.26811594202898553,0.47044334975369456,0.42283385461472084,0.47044334975369456,0.948780487804878,0.9358974358974359,0.8671875,0.9181487528509711,0.9172884745674379,0.9301948051948052,0.726897689768977
0,Random Forest,4,MultiLabel,entropy,400,0,0.820403825717322,0.3839541547277937,0.3888888888888889,0.5759063347262608,0.5310822897780015,0.6098360655737705,0.7269303201506592,0.2454212454212454,0.2536231884057971,0.458128078817734,0.40865825132590056,0.458128078817734,0.9414634146341463,0.881578947368421,0.8333333333333334,0.8912874596078083,0.8854585651119669,0.9117647058823529,0.7198844884488449
0,Random Forest,0,MultiLabel,entropy,400,1,0.8114035087719298,0.3333333333333333,0.40298507462686567,0.5651684706683251,0.5159073055773763,0.5977653631284916,0.6981132075471698,0.20802919708029197,0.26150121065375304,0.4396055875102712,0.3892145384270716,0.4396055875102712,0.9685863874345549,0.8382352941176471,0.8780487804878049,0.9085138884716621,0.8949568206800023,0.9336823734729494,0.7116336633663366
0,Random Forest,1,MultiLabel,entropy,400,1,0.8128342245989305,0.4090909090909091,0.3954802259887006,0.5803401935293382,0.5391351198928467,0.6127612761276128,0.7156308851224106,0.26277372262773724,0.2536231884057971,0.45693191140278916,0.41067593205198166,0.45693191140278916,0.9405940594059405,0.9230769230769231,0.8974358974358975,0.9219991665349409,0.9203689599729205,0.9298831385642737,0.7231848184818482
0,Random Forest,2,MultiLabel,entropy,400,1,0.8213903743315508,0.39067055393586003,0.4657039711191336,0.6039513908356853,0.5592549664621814,0.6331877729257642,0.7231638418079096,0.2454212454212454,0.3115942028985507,0.47619047619047616,0.4267264300425686,0.47619047619047616,0.9504950495049505,0.9571428571428572,0.9214285714285714,0.9421053365012786,0.943022159358793,0.9446254071661238,0.7334983498349835
0,Random Forest,3,MultiLabel,entropy,400,1,0.8276595744680851,0.4147727272727273,0.4095940959409594,0.5926759092449668,0.5506754658939239,0.6248636859323882,0.7339622641509433,0.2664233576642336,0.26811594202898553,0.47044334975369456,0.42283385461472084,0.47044334975369456,0.948780487804878,0.9358974358974359,0.8671875,0.9181487528509711,0.9172884745674379,0.9301948051948052,0.726897689768977
0,Random Forest,4,MultiLabel,entropy,400,1,0.820403825717322,0.3839541547277937,0.3888888888888889,0.5759063347262608,0.5310822897780015,0.6098360655737705,0.7269303201506592,0.2454212454212454,0.2536231884057971,0.458128078817734,0.40865825132590056,0.458128078817734,0.9414634146341463,0.881578947368421,0.8333333333333334,0.8912874596078083,0.8854585651119669,0.9117647058823529,0.7198844884488449
0,Random Forest,0,MultiLabel,log_loss,500,0,0.8153005464480875,0.3284457478005865,0.40671641791044777,0.5670314750302892,0.5168209040530406,0.6004464285714286,0.7037735849056603,0.20437956204379562,0.2639225181598063,0.44207066557107644,0.3906918883697541,0.44207066557107644,0.9688311688311688,0.835820895522388,0.8861788617886179,0.9108359201087534,0.8969436420473915,0.9356521739130435,0.7128712871287128
0,Random Forest,1,MultiLabel,log_loss,500,0,0.8090128755364807,0.4,0.40671641791044777,0.5804482640892507,0.5385764311489761,0.6116611661166117,0.7099811676082862,0.25547445255474455,0.2632850241545894,0.4561115668580804,0.40958021477254003,0.4561115668580804,0.940149625935162,0.9210526315789473,0.8934426229508197,0.9199943546561459,0.9182149601549764,0.9282136894824707,0.7227722772277227
0,Random Forest,2,MultiLabel,log_loss,500,0,0.8201284796573876,0.3953488372093023,0.4553734061930783,0.600938460936081,0.5569502410199227,0.6305418719211823,0.7212806026365348,0.2490842490842491,0.30193236714975846,0.4729064039408867,0.42409907295684746,0.4729064039408867,0.9503722084367245,0.9577464788732394,0.9259259259259259,0.9437157346023222,0.9446815377452967,0.9458128078817734,0.7318481848184818
0,Random Forest,3,MultiLabel,log_loss,500,0,0.8259023354564756,0.40114613180515757,0.41834862385321103,0.5918215173906195,0.5484656970382814,0.6241830065359477,0.7339622641509433,0.25547445255474455,0.2753623188405797,0.47044334975369456,0.42159967851542257,0.47044334975369456,0.9441747572815534,0.9333333333333333,0.8702290076335878,0.9166016123586715,0.9159123660828249,0.9271844660194175,0.7260726072607261
0,Random Forest,4,MultiLabel,log_loss,500,0,0.8212765957446808,0.3804034582132565,0.3761638733705773,0.5711657307126958,0.5259479757761715,0.606359649122807,0.7269303201506592,0.24175824175824176,0.24396135265700483,0.4540229885057471,0.40421663818863524,0.4540229885057471,0.9437652811735942,0.8918918918918919,0.8211382113821138,0.8904573647798522,0.8855984614825333,0.9125412541254125,0.7186468646864687
0,Random Forest,0,MultiLabel,log_loss,500,1,0.8153005464480875,0.3284457478005865,0.40671641791044777,0.5670314750302892,0.5168209040530406,0.6004464285714286,0.7037735849056603,0.20437956204379562,0.2639225181598063,0.44207066557107644,0.3906918883697541,0.44207066557107644,0.9688311688311688,0.835820895522388,0.8861788617886179,0.9108359201087534,0.8969436420473915,0.9356521739130435,0.7128712871287128
0,Random Forest,1,MultiLabel,log_loss,500,1,0.8090128755364807,0.4,0.40671641791044777,0.5804482640892507,0.5385764311489761,0.6116611661166117,0.7099811676082862,0.25547445255474455,0.2632850241545894,0.4561115668580804,0.40958021477254003,0.4561115668580804,0.940149625935162,0.9210526315789473,0.8934426229508197,0.9199943546561459,0.9182149601549764,0.9282136894824707,0.7227722772277227
0,Random Forest,2,MultiLabel,log_loss,500,1,0.8201284796573876,0.3953488372093023,0.4553734061930783,0.600938460936081,0.5569502410199227,0.6305418719211823,0.7212806026365348,0.2490842490842491,0.30193236714975846,0.4729064039408867,0.42409907295684746,0.4729064039408867,0.9503722084367245,0.9577464788732394,0.9259259259259259,0.9437157346023222,0.9446815377452967,0.9458128078817734,0.7318481848184818
0,Random Forest,3,MultiLabel,log_loss,500,1,0.8259023354564756,0.40114613180515757,0.41834862385321103,0.5918215173906195,0.5484656970382814,0.6241830065359477,0.7339622641509433,0.25547445255474455,0.2753623188405797,0.47044334975369456,0.42159967851542257,0.47044334975369456,0.9441747572815534,0.9333333333333333,0.8702290076335878,0.9166016123586715,0.9159123660828249,0.9271844660194175,0.7260726072607261
0,Random Forest,4,MultiLabel,log_loss,500,1,0.8212765957446808,0.3804034582132565,0.3761638733705773,0.5711657307126958,0.5259479757761715,0.606359649122807,0.7269303201506592,0.24175824175824176,0.24396135265700483,0.4540229885057471,0.40421663818863524,0.4540229885057471,0.9437652811735942,0.8918918918918919,0.8211382113821138,0.8904573647798522,0.8855984614825333,0.9125412541254125,0.7186468646864687
0,Random Forest,0,MultiLabel,gini,500,0,0.8405491024287223,0.4816753926701571,0.4332129963898917,0.6215177069744215,0.585145830496257,0.6479022835900159,0.7509433962264151,0.3357664233576642,0.29055690072639223,0.5012325390304027,0.4590889067701572,0.5012325390304027,0.9544364508393285,0.8518518518518519,0.851063829787234,0.896259727242711,0.8857840441594714,0.9159159159159159,0.7388613861386139
0,Random Forest,1,MultiLabel,gini,500,0,0.8354166666666667,0.5076923076923077,0.493006993006993,0.6454625409455188,0.6120386557886558,0.6670135275754423,0.7551789077212806,0.3613138686131387,0.34057971014492755,0.5258408531583265,0.48569082882644893,0.5258408531583265,0.9347319347319347,0.853448275862069,0.8924050632911392,0.902086284767347,0.8935284246283809,0.9118065433854907,0.7520627062706271
0,Random Forest,2,MultiLabel,gini,500,0,0.8404588112617309,0.5144356955380578,0.5121107266435986,0.6557786654288331,0.6223350778144624,0.6767466110531803,0.7589453860640302,0.358974358974359,0.357487922705314,0.5328407224958949,0.49180255591456773,0.5328407224958949,0.9415887850467289,0.9074074074074074,0.9024390243902439,0.9206203802788147,0.91714507228146,0.9271428571428572,0.7574257425742574
0,Random Forest,3,MultiLabel,gini,500,0,0.8414507772020725,0.5287958115183246,0.45663716814159294,0.6403175302822158,0.60896125228733,0.6652719665271967,0.7660377358490567,0.3686131386861314,0.3115942028985507,0.5221674876847291,0.48208169247791294,0.5221674876847291,0.9333333333333333,0.9351851851851852,0.8543046357615894,0.9068879528839946,0.9076077180933694,0.9164265129682997,0.7475247524752475
0,Random Forest,4,MultiLabel,gini,500,0,0.8454452405322416,0.4693333333333333,0.4225865209471767,0.6174139921139173,0.5791216982709172,0.649132035770647,0.7777777777777778,0.32234432234432236,0.28019323671497587,0.506568144499179,0.46010511227902534,0.506568144499179,0.9260089686098655,0.8627450980392157,0.8592592592592593,0.8891408106977651,0.8826711086361135,0.9033674963396779,0.7413366336633663
0,Random Forest,0,MultiLabel,gini,500,1,0.8405491024287223,0.4816753926701571,0.4332129963898917,0.6215177069744215,0.585145830496257,0.6479022835900159,0.7509433962264151,0.3357664233576642,0.29055690072639223,0.5012325390304027,0.4590889067701572,0.5012325390304027,0.9544364508393285,0.8518518518518519,0.851063829787234,0.896259727242711,0.8857840441594714,0.9159159159159159,0.7388613861386139
0,Random Forest,1,MultiLabel,gini,500,1,0.8354166666666667,0.5076923076923077,0.493006993006993,0.6454625409455188,0.6120386557886558,0.6670135275754423,0.7551789077212806,0.3613138686131387,0.34057971014492755,0.5258408531583265,0.48569082882644893,0.5258408531583265,0.9347319347319347,0.853448275862069,0.8924050632911392,0.902086284767347,0.8935284246283809,0.9118065433854907,0.7520627062706271
0,Random Forest,2,MultiLabel,gini,500,1,0.8404588112617309,0.5144356955380578,0.5121107266435986,0.6557786654288331,0.6223350778144624,0.6767466110531803,0.7589453860640302,0.358974358974359,0.357487922705314,0.5328407224958949,0.49180255591456773,0.5328407224958949,0.9415887850467289,0.9074074074074074,0.9024390243902439,0.9206203802788147,0.91714507228146,0.9271428571428572,0.7574257425742574
0,Random Forest,3,MultiLabel,gini,500,1,0.8414507772020725,0.5287958115183246,0.45663716814159294,0.6403175302822158,0.60896125228733,0.6652719665271967,0.7660377358490567,0.3686131386861314,0.3115942028985507,0.5221674876847291,0.48208169247791294,0.5221674876847291,0.9333333333333333,0.9351851851851852,0.8543046357615894,0.9068879528839946,0.9076077180933694,0.9164265129682997,0.7475247524752475
0,Random Forest,4,MultiLabel,gini,500,1,0.8454452405322416,0.4693333333333333,0.4225865209471767,0.6174139921139173,0.5791216982709172,0.649132035770647,0.7777777777777778,0.32234432234432236,0.28019323671497587,0.506568144499179,0.46010511227902534,0.506568144499179,0.9260089686098655,0.8627450980392157,0.8592592592592593,0.8891408106977651,0.8826711086361135,0.9033674963396779,0.7413366336633663
0,Random Forest,0,MultiLabel,entropy,500,0,0.8153005464480875,0.3284457478005865,0.40671641791044777,0.5670314750302892,0.5168209040530406,0.6004464285714286,0.7037735849056603,0.20437956204379562,0.2639225181598063,0.44207066557107644,0.3906918883697541,0.44207066557107644,0.9688311688311688,0.835820895522388,0.8861788617886179,0.9108359201087534,0.8969436420473915,0.9356521739130435,0.7128712871287128
